KUCAT ID,Exam Type,CBT Score,Program Applied
KUCAT_2019_2432,KUCAT-PCM,671,BE in Computer Engineering
KUCAT_2019_2433,KUCAT-PCB,567,BSc in Environmental Science
KUCAT_2019_2434,KUCAT-PCM,678,BArch in Architecture
KUCAT_2019_2435,KUCAT-PCM,640,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2436,KUCAT-PCM,486,BSc In Computer Science
KUCAT_2019_2437,KUCAT-PCM,769,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2438,KUCAT-PCM,872,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2439,KUCAT-PCB,408,Bachelor of Pharmacy
KUCAT_2019_2440,KUCAT-PCM,479,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2441,KUCAT-PCM,629,BSc In Computer Science
KUCAT_2019_2442,KUCAT-PCM,948,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2443,KUCAT-PCM,389,BE in Computer Engineering
KUCAT_2019_2444,KUCAT-PCM,816,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_2445,KUCAT-PCM,1079,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2446,KUCAT-PCM,702,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2447,KUCAT-PCM,535,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2448,KUCAT-PCM,1007,BE in Computer Engineering
KUCAT_2019_2449,KUCAT-PCM,762,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2450,KUCAT-PCM,638,BE in Computer Engineering
KUCAT_2019_2451,KUCAT-PCM,634,BSc In Computer Science
KUCAT_2019_2452,KUCAT-PCM,797,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2453,KUCAT-PCM,697,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2454,KUCAT-PCM,874,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2455,KUCAT-PCM,581,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2456,KUCAT-PCM,1010,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2457,KUCAT-PCB,373,Bachelor of Pharmacy
KUCAT_2019_2458,KUCAT-PCM,915,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2459,KUCAT-PCB,612,Bachelor of Pharmacy
KUCAT_2019_2460,KUCAT-PCB,601,Bachelor of Pharmacy
KUCAT_2019_2461,KUCAT-PCM,480,BE in Computer Engineering
KUCAT_2019_2462,KUCAT-PCB,613,Bachelor of Pharmacy
KUCAT_2019_2463,KUCAT-PCM,1000,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2464,KUCAT-PCM,535,BE in Computer Engineering
KUCAT_2019_2465,KUCAT-PCM,1129,BE in Computer Engineering
KUCAT_2019_2466,KUCAT-PCM,995,BE in Computer Engineering
KUCAT_2019_2467,KUCAT-PCM,1182,BE in Geomatics Engineering
KUCAT_2019_2468,KUCAT-PCM,771,BE in Computer Engineering
KUCAT_2019_2469,KUCAT-PCM,434,BE in Computer Engineering
KUCAT_2019_2470,KUCAT-PCM,1034,BE in Computer Engineering
KUCAT_2019_2471,KUCAT-PCM,1327,BE in Computer Engineering
KUCAT_2019_2472,KUCAT-PCM,779,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2473,KUCAT-PCM,579,BArch in Architecture
KUCAT_2019_24742(See endnotes),KUCAT-PCM,445,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2475,KUCAT-PCM,809,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2476,KUCAT-PCM,573,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2477,KUCAT-PCM,637,BE in Geomatics Engineering
KUCAT_2019_2478,KUCAT-PCB,557,BTech in Biotechnology
KUCAT_2019_2479,KUCAT-PCM,548,BSc In Computer Science
KUCAT_2019_2480,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_2481,KUCAT-PCM,586,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2482,KUCAT-PCM,912,BSc In Computer Science
KUCAT_2019_2483,KUCAT-PCM,504,BE in Geomatics Engineering
KUCAT_2019_2484,KUCAT-PCB,526,Bachelor of Pharmacy
KUCAT_2019_2485,KUCAT-PCM,683,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2486,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_2487,KUCAT-PCM,754,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2488,KUCAT-PCM,777,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2489,KUCAT-PCM,686,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2490,KUCAT-PCM,821,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2491,KUCAT-PCB,539,Bachelor of Pharmacy
KUCAT_2019_2492,KUCAT-PCM,809,BE in Computer Engineering
KUCAT_2019_2493,KUCAT-PCM,822,BArch in Architecture
KUCAT_2019_2494,KUCAT-PCM,1017,BE in Computer Engineering
KUCAT_2019_2495,KUCAT-PCM,852,BE in Computer Engineering
KUCAT_2019_2496,KUCAT-PCM,754,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2497,KUCAT-PCM,320,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2498,KUCAT-PCM,682,BArch in Architecture
KUCAT_2019_2499,KUCAT-PCM,960,BE in Computer Engineering
KUCAT_2019_2500,KUCAT-PCM,663,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2501,KUCAT-PCB,455,Bachelor of Pharmacy
KUCAT_2019_2502,KUCAT-PCM,1047,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2503,KUCAT-PCM,900,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2504,KUCAT-PCM,735,BArch in Architecture
KUCAT_2019_2505,KUCAT-PCM,647,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2506,KUCAT-PCM,1118,BE in Computer Engineering
KUCAT_2019_2507,KUCAT-PCM,875,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2464,KUCAT-PCM,535,BE in Computer Engineering
KUCAT_2019_2465,KUCAT-PCM,1129,BE in Computer Engineering
KUCAT_2019_2466,KUCAT-PCM,995,BE in Computer Engineering
KUCAT_2019_2467,KUCAT-PCM,1182,BE in Geomatics Engineering
KUCAT_2019_2468,KUCAT-PCM,771,BE in Computer Engineering
KUCAT_2019_2469,KUCAT-PCM,434,BE in Computer Engineering
KUCAT_2019_2470,KUCAT-PCM,1034,BE in Computer Engineering
KUCAT_2019_2471,KUCAT-PCM,1327,BE in Computer Engineering
KUCAT_2019_2472,KUCAT-PCM,779,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2473,KUCAT-PCM,579,BArch in Architecture
KUCAT_2019_24742(See endnotes),KUCAT-PCM,445,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2475,KUCAT-PCM,809,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2476,KUCAT-PCM,573,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2477,KUCAT-PCM,637,BE in Geomatics Engineering
KUCAT_2019_2478,KUCAT-PCB,557,BTech in Biotechnology
KUCAT_2019_2479,KUCAT-PCM,548,BSc In Computer Science
KUCAT_2019_2480,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_2481,KUCAT-PCM,586,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2482,KUCAT-PCM,912,BSc In Computer Science
KUCAT_2019_2483,KUCAT-PCM,504,BE in Geomatics Engineering
KUCAT_2019_2484,KUCAT-PCB,526,Bachelor of Pharmacy
KUCAT_2019_2485,KUCAT-PCM,683,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2486,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_2487,KUCAT-PCM,754,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2488,KUCAT-PCM,777,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2489,KUCAT-PCM,686,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2490,KUCAT-PCM,821,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2491,KUCAT-PCB,539,Bachelor of Pharmacy
KUCAT_2019_2492,KUCAT-PCM,809,BE in Computer Engineering
KUCAT_2019_2493,KUCAT-PCM,822,BArch in Architecture
KUCAT_2019_2494,KUCAT-PCM,1017,BE in Computer Engineering
KUCAT_2019_2495,KUCAT-PCM,852,BE in Computer Engineering
KUCAT_2019_2496,KUCAT-PCM,754,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2497,KUCAT-PCM,320,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2498,KUCAT-PCM,682,BArch in Architecture
KUCAT_2019_2499,KUCAT-PCM,960,BE in Computer Engineering
KUCAT_2019_2500,KUCAT-PCM,663,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2501,KUCAT-PCB,455,Bachelor of Pharmacy
KUCAT_2019_2502,KUCAT-PCM,1047,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2503,KUCAT-PCM,900,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2504,KUCAT-PCM,735,BArch in Architecture
KUCAT_2019_2505,KUCAT-PCM,647,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2506,KUCAT-PCM,1118,BE in Computer Engineering
KUCAT_2019_2507,KUCAT-PCM,875,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2508,KUCAT-PCM,1185,BE in Computer Engineering
KUCAT_2019_2509,KUCAT-PCM,652,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2510,KUCAT-PCM,470,BE in Computer Engineering
KUCAT_2019_2511,KUCAT-PCM,881,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2512,KUCAT-PCM,771,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2513,KUCAT-PCM,660,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2514,KUCAT-PCM,687,BE in Computer Engineering
KUCAT_2019_2515,KUCAT-PCM,776,BE in Geomatics Engineering
KUCAT_2019_2516,KUCAT-PCM,804,BE in Computer Engineering
KUCAT_2019_2517,KUCAT-PCB,404,Bachelor of Pharmacy
KUCAT_2019_2518,KUCAT-PCM,878,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2519,KUCAT-PCB,463,Bachelor of Pharmacy
KUCAT_2019_2520,KUCAT-PCM,669,BTech in Biotechnology
KUCAT_2019_2521,KUCAT-PCM,680,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2522,KUCAT-PCM,890,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2523,KUCAT-PCM,657,BArch in Architecture
KUCAT_2019_2524,KUCAT-PCM,753,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2525,KUCAT-PCM,858,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2526,KUCAT-PCM,909,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2527,KUCAT-PCB,551,Bachelor of Pharmacy
KUCAT_2019_2528,KUCAT-PCB,601,Bachelor of Pharmacy
KUCAT_2019_2529,KUCAT-PCM,796,BE in Computer Engineering
KUCAT_2019_2530,KUCAT-PCM,462,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2531,KUCAT-PCM,572,BE in Computer Engineering
KUCAT_2019_2532,KUCAT-PCB,377,Bachelor of Pharmacy
KUCAT_2019_2533,KUCAT-PCB,378,Bachelor of Pharmacy
KUCAT_2019_2534,KUCAT-PCB,581,Bachelor of Pharmacy
KUCAT_2019_2535,KUCAT-PCM,722,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2536,KUCAT-PCM,779,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2537,KUCAT-PCB,658,Bachelor of Pharmacy
KUCAT_2019_2538,KUCAT-PCM,535,BE in Computer Engineering
KUCAT_2019_2539,KUCAT-PCM,518,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2540,KUCAT-PCB,389,Bachelor of Pharmacy
KUCAT_2019_2541,KUCAT-PCM,818,BArch in Architecture
KUCAT_2019_2542,KUCAT-PCM,437,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2543,KUCAT-PCB,471,Bachelor of Pharmacy
KUCAT_2019_2544,KUCAT-PCB,577,Bachelor of Pharmacy
KUCAT_2019_2545,KUCAT-PCM,865,BE in Computer Engineering
KUCAT_2019_2546,KUCAT-PCM,1001,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2547,KUCAT-PCM,702,BE in Computer Engineering
KUCAT_2019_2548,KUCAT-PCM,581,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2549,KUCAT-PCB,1114,BTech in Biotechnology
KUCAT_2019_2550,KUCAT-PCM,816,BArch in Architecture
KUCAT_2019_2551,KUCAT-PCM,556,BE in Computer Engineering
KUCAT_2019_2508,KUCAT-PCM,1185,BE in Computer Engineering
KUCAT_2019_2509,KUCAT-PCM,652,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2510,KUCAT-PCM,470,BE in Computer Engineering
KUCAT_2019_2511,KUCAT-PCM,881,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2512,KUCAT-PCM,771,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2513,KUCAT-PCM,660,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2514,KUCAT-PCM,687,BE in Computer Engineering
KUCAT_2019_2515,KUCAT-PCM,776,BE in Geomatics Engineering
KUCAT_2019_2516,KUCAT-PCM,804,BE in Computer Engineering
KUCAT_2019_2517,KUCAT-PCB,404,Bachelor of Pharmacy
KUCAT_2019_2518,KUCAT-PCM,878,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2519,KUCAT-PCB,463,Bachelor of Pharmacy
KUCAT_2019_2520,KUCAT-PCM,669,BTech in Biotechnology
KUCAT_2019_2521,KUCAT-PCM,680,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2522,KUCAT-PCM,890,BE in Electrical & Electronic Engineering (Power & Control)
KUCAT_2019_2523,KUCAT-PCM,657,BArch in Architecture
KUCAT_2019_2524,KUCAT-PCM,753,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2525,KUCAT-PCM,858,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2526,KUCAT-PCM,909,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2527,KUCAT-PCB,551,Bachelor of Pharmacy
KUCAT_2019_2528,KUCAT-PCB,601,Bachelor of Pharmacy
KUCAT_2019_2529,KUCAT-PCM,796,BE in Computer Engineering
KUCAT_2019_2530,KUCAT-PCM,462,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2531,KUCAT-PCM,572,BE in Computer Engineering
KUCAT_2019_2532,KUCAT-PCB,377,Bachelor of Pharmacy
KUCAT_2019_2533,KUCAT-PCB,378,Bachelor of Pharmacy
KUCAT_2019_2534,KUCAT-PCB,581,Bachelor of Pharmacy
KUCAT_2019_2535,KUCAT-PCM,722,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2536,KUCAT-PCM,779,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2537,KUCAT-PCB,658,Bachelor of Pharmacy
KUCAT_2019_2538,KUCAT-PCM,535,BE in Computer Engineering
KUCAT_2019_2539,KUCAT-PCM,518,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2540,KUCAT-PCB,389,Bachelor of Pharmacy
KUCAT_2019_2541,KUCAT-PCM,818,BArch in Architecture
KUCAT_2019_2542,KUCAT-PCM,437,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2543,KUCAT-PCB,471,Bachelor of Pharmacy
KUCAT_2019_2544,KUCAT-PCB,577,Bachelor of Pharmacy
KUCAT_2019_2545,KUCAT-PCM,865,BE in Computer Engineering
KUCAT_2019_2546,KUCAT-PCM,1001,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2547,KUCAT-PCM,702,BE in Computer Engineering
KUCAT_2019_2548,KUCAT-PCM,581,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2549,KUCAT-PCB,1114,BTech in Biotechnology
KUCAT_2019_2550,KUCAT-PCM,816,BArch in Architecture
KUCAT_2019_2551,KUCAT-PCM,556,BE in Computer Engineering
KUCAT_2019_2552,KUCAT-PCM,481,BE in Geomatics Engineering
KUCAT_2019_2553,KUCAT-PCM,530,BE in Computer Engineering
KUCAT_2019_2554,KUCAT-PCM,503,BE in Computer Engineering
KUCAT_2019_2555,KUCAT-PCM,437,BSc In Computer Science
KUCAT_2019_2556,KUCAT-PCM,830,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2557,KUCAT-PCM,1238,BE in Computer Engineering
KUCAT_2019_2558,KUCAT-PCM,605,BArch in Architecture
KUCAT_2019_2559,KUCAT-PCM,703,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2560,KUCAT-PCM,852,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2561,KUCAT-PCM,804,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2562,KUCAT-PCB,860,Bachelor of Pharmacy
KUCAT_2019_2563,KUCAT-PCM,731,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2564,KUCAT-PCM,687,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2565,KUCAT-PCM,919,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2566,KUCAT-PCM,779,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2567,KUCAT-PCM,923,BE in Geomatics Engineering
KUCAT_2019_2568,KUCAT-PCM,1033,BE in Geomatics Engineering
KUCAT_2019_2569,KUCAT-PCM,844,BE in Computer Engineering
KUCAT_2019_2570,KUCAT-PCM,690,BSc In Computer Science
KUCAT_2019_2571,KUCAT-PCM,798,BE in Computer Engineering
KUCAT_2019_2572,KUCAT-PCM,513,BE in Computer Engineering
KUCAT_2019_2573,KUCAT-PCM,880,BE in Computer Engineering
KUCAT_2019_2574,KUCAT-PCB,814,BTech in Biotechnology
KUCAT_2019_2575,KUCAT-PCM,827,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2576,KUCAT-PCM,734,BArch in Architecture
KUCAT_2019_2577,KUCAT-PCM,788,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2578,KUCAT-PCB,778,BSc in Environmental Science
KUCAT_2019_2579,KUCAT-PCM,714,BArch in Architecture
KUCAT_2019_2580,KUCAT-PCM,994,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2581,KUCAT-PCM,639,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2582,KUCAT-PCM,750,BE in Geomatics Engineering
KUCAT_2019_2583,KUCAT-PCM,871,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2584,KUCAT-PCM,782,BE in Geomatics Engineering
KUCAT_2019_2585,KUCAT-PCM,629,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_2586,KUCAT-PCB,569,Bachelor of Pharmacy
KUCAT_2019_2587,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_2588,KUCAT-PCM,344,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2589,KUCAT-PCM,425,BE in Computer Engineering
KUCAT_2019_2590,KUCAT-PCM,752,BE in Computer Engineering
KUCAT_2019_2591,KUCAT-PCB,753,Bachelor of Pharmacy
KUCAT_2019_2592,KUCAT-PCB,833,Bachelor of Pharmacy
KUCAT_2019_2593,KUCAT-PCM,758,BE in Computer Engineering
KUCAT_2019_2594,KUCAT-PCM,508,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2595,KUCAT-PCM,773,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2552,KUCAT-PCM,481,BE in Geomatics Engineering
KUCAT_2019_2553,KUCAT-PCM,530,BE in Computer Engineering
KUCAT_2019_2554,KUCAT-PCM,503,BE in Computer Engineering
KUCAT_2019_2555,KUCAT-PCM,437,BSc In Computer Science
KUCAT_2019_2556,KUCAT-PCM,830,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2557,KUCAT-PCM,1238,BE in Computer Engineering
KUCAT_2019_2558,KUCAT-PCM,605,BArch in Architecture
KUCAT_2019_2559,KUCAT-PCM,703,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2560,KUCAT-PCM,852,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2561,KUCAT-PCM,804,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2562,KUCAT-PCB,860,Bachelor of Pharmacy
KUCAT_2019_2563,KUCAT-PCM,731,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2564,KUCAT-PCM,687,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2565,KUCAT-PCM,919,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2566,KUCAT-PCM,779,BE in Mechanical Engineering(Automobile)
KUCAT_2019_2567,KUCAT-PCM,923,BE in Geomatics Engineering
KUCAT_2019_2568,KUCAT-PCM,1033,BE in Geomatics Engineering
KUCAT_2019_2569,KUCAT-PCM,844,BE in Computer Engineering
KUCAT_2019_2570,KUCAT-PCM,690,BSc In Computer Science
KUCAT_2019_2571,KUCAT-PCM,798,BE in Computer Engineering
KUCAT_2019_2572,KUCAT-PCM,513,BE in Computer Engineering
KUCAT_2019_2573,KUCAT-PCM,880,BE in Computer Engineering
KUCAT_2019_2574,KUCAT-PCB,814,BTech in Biotechnology
KUCAT_2019_2575,KUCAT-PCM,827,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2576,KUCAT-PCM,734,BArch in Architecture
KUCAT_2019_2577,KUCAT-PCM,788,BE in Mechanical Engineering(Design and Manufacturing)
KUCAT_2019_2578,KUCAT-PCB,778,BSc in Environmental Science
KUCAT_2019_2579,KUCAT-PCM,714,BArch in Architecture
KUCAT_2019_2580,KUCAT-PCM,994,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2581,KUCAT-PCM,639,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2582,KUCAT-PCM,750,BE in Geomatics Engineering
KUCAT_2019_2583,KUCAT-PCM,871,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2584,KUCAT-PCM,782,BE in Geomatics Engineering
KUCAT_2019_2585,KUCAT-PCM,629,BE in Mechanical Engineering(Hydropower)
KUCAT_2019_2586,KUCAT-PCB,569,Bachelor of Pharmacy
KUCAT_2019_2587,KUCAT-PCM,0,BE in Computer Engineering
KUCAT_2019_2588,KUCAT-PCM,344,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2589,KUCAT-PCM,425,BE in Computer Engineering
KUCAT_2019_2590,KUCAT-PCM,752,BE in Computer Engineering
KUCAT_2019_2591,KUCAT-PCB,753,Bachelor of Pharmacy
KUCAT_2019_2592,KUCAT-PCB,833,Bachelor of Pharmacy
KUCAT_2019_2593,KUCAT-PCM,758,BE in Computer Engineering
KUCAT_2019_2594,KUCAT-PCM,508,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2595,KUCAT-PCM,773,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2596,KUCAT-PCB,584,BTech in Biotechnology
KUCAT_2019_2597,KUCAT-PCM,0,BSc in Computational Mathematics
KUCAT_2019_2598,KUCAT-PCM,796,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2599,KUCAT-PCM,702,BE in Computer Engineering
KUCAT_2019_2600,KUCAT-PCM,809,BE in Computer Engineering
KUCAT_2019_2601,KUCAT-PCM,1047,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2602,KUCAT-PCM,976,BArch in Architecture
KUCAT_2019_2603,KUCAT-PCM,661,BE in Computer Engineering
KUCAT_2019_2604,KUCAT-PCM,802,BE in Electrical & Electronic Engineering (Communication)
KUCAT_2019_2605,KUCAT-PCM,944,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2606,KUCAT-PCM,475,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2607,KUCAT-PCM,585,BE in Computer Engineering
KUCAT_2019_2608,KUCAT-PCM,511,BArch in Architecture
KUCAT_2019_2609,KUCAT-PCB,383,Bachelor of Pharmacy
KUCAT_2019_2610,KUCAT-PCM,600,BE in Computer Engineering
KUCAT_2019_2611,KUCAT-PCM,0,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2612,KUCAT-PCM,556,BArch in Architecture
KUCAT_2019_2613,KUCAT-PCB,744,Bachelor of Pharmacy
KUCAT_2019_26142(See endnotes),KUCAT-PCM,595,BE in Computer Engineering
KUCAT_2019_2615,KUCAT-PCM,568,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2616,KUCAT-PCM,794,BE in Computer Engineering
KUCAT_2019_2617,KUCAT-PCM,845,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2618,KUCAT-PCM,656,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2619,KUCAT-PCM,605,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2620,KUCAT-PCM,617,BE in Civil Engineering (Specialization in Hydropower)
KUCAT_2019_2621,KUCAT-PCM,1034,BE in Civil Engineering (Specialization in Hydropower)
